Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
131,Pirates of the Caribbean: At World's End,,Adventure Fantasy Action,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",ocean drug abuse exotic island east india trading company love of one's life,Johnny Depp Orlando Bloom Keira Knightley Stellan Skarsg\u00e5rd Chow Yun-fat,Gore Verbinski,19,169,English,7.9,84113,57.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3995,The Wolf of Wall Street,,Crime Drama Comedy,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",corruption sex sexuality bank humor,Leonardo DiCaprio Jonah Hill Margot Robbie Kyle Chandler Rob Reiner,Unknown Director,25,180,English,8.9,107202,55.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3626,Rise of the Planet of the Apes,,Thriller Action Drama Science Fiction,"Scientist Will Rodman is determined to find a cure for Alzheimer's, the disease which has slowly consumed his father. Will feels certain he is close to a breakthrough and tests his latest serum on apes, noticing dramatic increases in intelligence and brain activity in the primate subjects – especially Caesar, his pet chimpanzee.",intelligence zoo cage dystopia golden gate bridge,James Franco Freida Pinto John Lithgow Brian Cox Tom Felton,Rupert Wyatt,03,105,English,8.0,84930,57.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
616,The Amazing Spider-Man,,Action Adventure Fantasy,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",loss of father vigilante serum marvel comic scientific experiment,Andrew Garfield Emma Stone Rhys Ifans Denis Leary Campbell Scott,Marc Webb,27,136,English,7.5,109956,55.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3631,Brave,,Animation Adventure Comedy Family Action,"Brave is set in the mystical Scottish Highlands, where Mérida is the princess of a kingdom ruled by King Fergus and Queen Elinor. An unruly daughter and an accomplished archer, Mérida one day defies a sacred custom of the land and inadvertently brings turmoil to the kingdom. In an attempt to set things right, Mérida seeks out an eccentric old Wise Woman and is granted an ill-fated wish. Also figuring into Mérida’s quest — and serving as comic relief — are the kingdom’s three lords: the enormous Lord MacGuffin, the surly Lord Macintosh, and the disagreeable Lord Dingwall.",scotland rebel bravery kingdom archer,Kelly Macdonald Julie Walters Billy Connolly Emma Thompson Kevin McKidd,Brenda Chapman,21,93,English,7.7,78970,57.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4058,The Hobbit: The Battle of the Five Armies,,Action Adventure Fantasy,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",corruption elves dwarves orcs middle-earth (tolkien),Martin Freeman Ian McKellen Richard Armitage Ken Stott Graham McTavish,Peter Jackson,10,144,English,8.1,82201,56.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
301,Harry Potter and the Goblet of Fire,,Adventure Fantasy Family,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.",magic dying and death broom sorcerer's apprentice school of witchcraft,Daniel Radcliffe Rupert Grint Emma Watson Ralph Fiennes Michael Gambon,Mike Newell,05,157,English,8.5,96705,55.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1604,Thor,,Adventure Fantasy Action,"Against his father Odin's will, The Mighty Thor - a powerful but arrogant warrior god - recklessly reignites an ancient war. Thor is cast down to Earth and forced to live among humans as punishment. Once here, Thor learns what it takes to be a true hero when the most dangerous villain of his world sends the darkest forces of Asgard to invade Earth.",new mexico banishment shield marvel comic hammer,Chris Hemsworth Natalie Portman Tom Hiddleston Anthony Hopkins Stellan Skarsg\u00e5rd,Kenneth Branagh,21,115,English,7.6,117477,54.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4357,Fury,,War Drama Action,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",world war ii nazis war nazi germany panzer,Brad Pitt Shia LaBeouf Logan Lerman Michael Pe\u00f1a Jon Bernthal,David Ayer,15,135,English,8.4,71604,57.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1580,Iron Man 2,,Adventure Action Science Fiction,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",malibu marvel comic superhero based on comic book revenge,Robert Downey Jr. Gwyneth Paltrow Don Cheadle Scarlett Johansson Mickey Rourke,Jon Favreau,28,124,English,7.6,108673,54.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
573,Captain America: The First Avenger,,Action Adventure Science Fiction,"Predominantly set during World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",new york usa world war ii nazis marvel comic,Chris Evans Hugo Weaving Tommy Lee Jones Hayley Atwell Sebastian Stan,Joe Johnston,22,124,English,7.6,123016,54.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3,Finding Nemo,,Animation Family,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",father son relationship harbor underwater fish tank great barrier reef,Albert Brooks Ellen DeGeneres Alexander Gould Willem Dafoe Brad Garrett,Andrew Stanton,30,100,English,8.6,105839,54.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
341,Harry Potter and the Half-Blood Prince,,Adventure Fantasy Family,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.",witch magic broom school of witchcraft wizardry,Daniel Radcliffe Rupert Grint Emma Watson Tom Felton Michael Gambon,David Yates,07,153,English,8.4,90635,55.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1925,Shutter Island,,Drama Thriller Mystery,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",based on novel island hurricane investigation psychiatric hospital,Leonardo DiCaprio Mark Ruffalo Ben Kingsley Emily Mortimer Michelle Williams,Martin Scorsese,18,138,English,8.8,105390,54.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
42,Gladiator,,Action Drama Adventure,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos. Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor. As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed. He escapes, but is captured by slave traders. Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences. His battle skills serve him well, and he becomes one of the most famous and admired men to fight in the Colosseum. Determined to avenge himself against the man who took away his freedom and laid waste to his family, Maximus believes that he can use his fame and skill in the ring to avenge the loss of his family and former glory. As the gladiator begins to challenge his rule, Commodus decides to put his own fighting mettle to the test by squaring off with Maximus in a battle to the death.",rome gladiator arena senate roman empire,Russell Crowe Joaquin Phoenix Connie Nielsen Oliver Reed Richard Harris,Ridley Scott,01,155,English,8.9,92294,55.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2640,The Hangover,,Comedy,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",underwear tiger stag night hangover lost weekend,Bradley Cooper Ed Helms Zach Galifianakis Justin Bartha Heather Graham,Todd Phillips,05,100,English,8.2,110450,54.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4081,The Hunger Games: Mockingjay - Part 2,,Action Adventure Science Fiction,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.",revolution strong woman dystopia game of death 3d,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Elizabeth Banks,Francis Lawrence,18,137,English,7.6,65830,57.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3983,Maleficent,,Fantasy Adventure Action Family Romance,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",fairy tale villain sleeping beauty dark fantasy based on fairy tale,Angelina Jolie Elle Fanning Sharlto Copley Sam Riley Juno Temple,Robert Stromberg,28,97,English,8.0,74964,56.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3980,The Hunger Games: Catching Fire,,Adventure Action Science Fiction,"Katniss Everdeen has returned home safe after winning the 74th Annual Hunger Games along with fellow tribute Peeta Mellark. Winning means that they must turn around and leave their family and close friends, embarking on a ""Victor's Tour"" of the districts. Along the way Katniss senses that a rebellion is simmering, but the Capitol is still very much in control as President Snow prepares the 75th Annual Hunger Games (The Quarter Quell) - a competition that could change Panem forever.",competition based on novel mentor secret factory,Jennifer Lawrence Josh Hutcherson Liam Hemsworth Woody Harrelson Elizabeth Banks,Francis Lawrence,15,146,English,8.4,116024,54.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
